Gene	HCC1143	COLO829	HCC1937	HCC1395	NCI-H1770
ADRA1A	unstable_segmentation	0.0	-1.0	-1.0	-1.0
ADRA2B	unstable_segmentation	0.0	unstable_segmentation	1.0	unstable_segmentation
ADRB3	unstable_segmentation	0.0	-1.0	-1.0	-1.0
ADRM1	unstable_segmentation	1.0	1.0	0.0	0.0
AGFG2	unstable_segmentation	1.0	0.0	1.0	1.0
AGPAT3	unstable_segmentation	0.0	-1.0	-1.0	0.0
AHNAK	unstable_segmentation	0.0	1.0	1.0	0.0
AIP	unstable_segmentation	0.0	1.0	1.0	0.0
AK7	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
AKR1E2	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
AL049872.1	unstable_segmentation	0.0	0.0	1.0	-1.0
AL589743.1	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation
ALDH3B1	unstable_segmentation	0.0	1.0	1.0	0.0
ALDH3B2	unstable_segmentation	0.0	1.0	1.0	0.0
ALDOC	unstable_segmentation	0.0	0.0	-1.0	0.0
ALKBH4	unstable_segmentation	1.0	0.0	unstable_segmentation	1.0
AMDHD2	unstable_segmentation	0.0	0.0	0.0	unstable_segmentation
AMER2	unstable_segmentation	0.0	-1.0	0.0	0.0
AMH	unstable_segmentation	0.0	0.0	-1.0	0.0
AMN	unstable_segmentation	0.0	0.0	-1.0	-1.0
AMOTL2	unstable_segmentation	1.0	unstable_segmentation	1.0	-1.0
ANAPC13	unstable_segmentation	1.0	unstable_segmentation	1.0	-1.0
ANAPC15	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
ANG	unstable_segmentation	0.0	unstable_segmentation	1.0	0.0
ANK1	unstable_segmentation	0.0	1.0	-1.0	-1.0
ANKHD1	unstable_segmentation	-1.0	1.0	0.0	-1.0
ANKHD1-EIF4EBP3	unstable_segmentation	-1.0	1.0	0.0	-1.0
ANKRD13B	unstable_segmentation	0.0	0.0	-1.0	0.0
ANKRD13D	unstable_segmentation	0.0	1.0	1.0	0.0
ANKRD20A1	unstable_segmentation	1.0	0.0	0.0	unstable_segmentation
ANKRD20A3	unstable_segmentation	1.0	0.0	unstable_segmentation	unstable_segmentation
ANKRD20A4	unstable_segmentation	1.0	0.0	unstable_segmentation	unstable_segmentation
ANKRD24	unstable_segmentation	0.0	0.0	-1.0	0.0
ANKRD28	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
ANKRD36	unstable_segmentation	0.0	0.0	1.0	unstable_segmentation
ANKRD36B	unstable_segmentation	0.0	unstable_segmentation	1.0	unstable_segmentation
ANKRD40	unstable_segmentation	0.0	0.0	-1.0	0.0
ANKRD42	unstable_segmentation	0.0	0.0	-1.0	0.0
ANKRD46	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
ANKRD60	unstable_segmentation	1.0	1.0	0.0	0.0
ANKRD9	unstable_segmentation	0.0	0.0	-1.0	-1.0
ANO9	unstable_segmentation	0.0	-1.0	-1.0	0.0
ANP32E	unstable_segmentation	1.0	-1.0	0.0	1.0
AP1M1	unstable_segmentation	0.0	1.0	1.0	0.0
AP1S1	unstable_segmentation	1.0	0.0	1.0	1.0
AP2B1	unstable_segmentation	0.0	0.0	-1.0	0.0
AP3D1	unstable_segmentation	0.0	0.0	-1.0	0.0
AP3M2	unstable_segmentation	0.0	1.0	-1.0	unstable_segmentation
AP4M1	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
AP5B1	unstable_segmentation	0.0	1.0	1.0	0.0
APBA3	unstable_segmentation	0.0	0.0	-1.0	0.0
APBB3	unstable_segmentation	-1.0	1.0	0.0	-1.0
APC2	unstable_segmentation	0.0	0.0	-1.0	0.0
APCDD1L	unstable_segmentation	1.0	1.0	0.0	0.0
APEX1	unstable_segmentation	0.0	unstable_segmentation	1.0	0.0
APH1A	unstable_segmentation	1.0	-1.0	0.0	1.0
ARAP1	unstable_segmentation	0.0	0.0	-1.0	0.0
ARF5	unstable_segmentation	2.0	-1.0	1.0	1.0
ARFGAP1	unstable_segmentation	1.0	1.0	0.0	0.0
ARFGEF3	unstable_segmentation	0.0	0.0	0.0	-1.0
ARFRP1	unstable_segmentation	1.0	1.0	0.0	0.0
ARHGAP27	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
ARHGAP29	unstable_segmentation	-1.0	1.0	unstable_segmentation	1.0
ARHGEF17	unstable_segmentation	0.0	0.0	-1.0	unstable_segmentation
ARHGEF40	unstable_segmentation	0.0	unstable_segmentation	1.0	0.0
ARID3A	unstable_segmentation	0.0	0.0	-1.0	0.0
ARID4B	unstable_segmentation	1.0	1.0	0.0	1.0
ARID5A	unstable_segmentation	0.0	0.0	1.0	unstable_segmentation
ARL17A	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
ARL17B	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
ARL2	unstable_segmentation	0.0	1.0	1.0	0.0
ARL4D	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
ARL8A	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
ARL8B	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
ARL9	unstable_segmentation	1.0	unstable_segmentation	0.0	-1.0
ARMC10	unstable_segmentation	1.0	-1.0	1.0	1.0
ARPC1A	unstable_segmentation	1.0	-1.0	1.0	1.0
ARPC1B	unstable_segmentation	1.0	-1.0	1.0	1.0
ARPP21	unstable_segmentation	1.0	-1.0	0.0	-1.0
ASAP3	unstable_segmentation	0.0	-1.0	unstable_segmentation	1.0
ASB2	unstable_segmentation	0.0	0.0	1.0	-1.0
ASB4	unstable_segmentation	1.0	-1.0	1.0	1.0
ASH2L	unstable_segmentation	0.0	-1.0	-1.0	-1.0
ASIC2	unstable_segmentation	0.0	0.0	-1.0	0.0
ASNS	unstable_segmentation	1.0	-1.0	1.0	1.0
ASPG	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
ASRGL1	unstable_segmentation	0.0	1.0	1.0	0.0
ASTL	unstable_segmentation	0.0	unstable_segmentation	1.0	unstable_segmentation
ATAD5	unstable_segmentation	0.0	0.0	-1.0	0.0
ATCAY	unstable_segmentation	0.0	0.0	-1.0	0.0
ATG16L2	unstable_segmentation	0.0	0.0	-1.0	0.0
ATG2A	unstable_segmentation	0.0	1.0	1.0	0.0
ATG2B	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
ATG7	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
ATL3	unstable_segmentation	0.0	1.0	1.0	0.0
ATOX1	unstable_segmentation	-1.0	1.0	0.0	-1.0
ATP12A	unstable_segmentation	0.0	-1.0	0.0	unstable_segmentation
ATP2B2	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
ATP6V0C	unstable_segmentation	0.0	0.0	0.0	unstable_segmentation
ATP6V0D2	unstable_segmentation	0.0	1.0	-1.0	-1.0
ATP8A2	unstable_segmentation	0.0	-1.0	0.0	0.0
ATP8B3	unstable_segmentation	0.0	0.0	-1.0	0.0
ATP9B	unstable_segmentation	0.0	-1.0	-1.0	0.0
ATXN3	unstable_segmentation	0.0	0.0	1.0	-1.0
ATXN7L1	unstable_segmentation	1.0	-1.0	1.0	1.0
ATXN7L3B	unstable_segmentation	0.0	-1.0	-1.0	-1.0
AVPR1A	unstable_segmentation	0.0	-1.0	-1.0	-1.0
AZGP1	unstable_segmentation	1.0	-1.0	1.0	1.0
AZU1	unstable_segmentation	0.0	0.0	-1.0	0.0
B3GAT3	unstable_segmentation	0.0	1.0	unstable_segmentation	0.0
B4GALNT2	unstable_segmentation	0.0	0.0	-1.0	0.0
B4GALNT4	unstable_segmentation	0.0	-1.0	-1.0	0.0
B4GAT1	unstable_segmentation	0.0	1.0	1.0	0.0
BAD	unstable_segmentation	0.0	1.0	1.0	0.0
BAG4	unstable_segmentation	0.0	-1.0	-1.0	-1.0
BAG5	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
BAIAP2L1	unstable_segmentation	1.0	-1.0	1.0	1.0
BAMBI	unstable_segmentation	0.0	1.0	-1.0	-1.0
BANF1	unstable_segmentation	0.0	1.0	1.0	0.0
BATF2	unstable_segmentation	0.0	1.0	1.0	0.0
BBS1	unstable_segmentation	0.0	1.0	1.0	0.0
BCAP29	unstable_segmentation	1.0	-1.0	1.0	1.0
BCL11A	unstable_segmentation	0.0	0.0	0.0	0.0
BCL11B	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
BCL9	unstable_segmentation	1.0	-1.0	unstable_segmentation	unstable_segmentation
BDKRB1	unstable_segmentation	0.0	0.0	1.0	-1.0
BDKRB2	unstable_segmentation	0.0	0.0	1.0	-1.0
BECN2	unstable_segmentation	1.0	unstable_segmentation	0.0	1.0
BEGAIN	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
BEST1	unstable_segmentation	0.0	1.0	1.0	0.0
BET1	unstable_segmentation	1.0	-1.0	1.0	1.0
BET1L	unstable_segmentation	0.0	-1.0	unstable_segmentation	0.0
BFAR	unstable_segmentation	0.0	0.0	unstable_segmentation	unstable_segmentation
BHLHA15	unstable_segmentation	1.0	-1.0	1.0	1.0
BHLHE23	unstable_segmentation	1.0	1.0	0.0	0.0
BHLHE40	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
BIRC7	unstable_segmentation	1.0	1.0	0.0	0.0
BLMH	unstable_segmentation	0.0	0.0	-1.0	0.0
BNC2	unstable_segmentation	-1.0	0.0	-1.0	0.0
BNIP3L	unstable_segmentation	0.0	-1.0	-1.0	-1.0
BOD1L1	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
BOLA1	unstable_segmentation	1.0	-1.0	0.0	1.0
BRD2	unstable_segmentation	0.0	unstable_segmentation	1.0	-1.0
BRF2	unstable_segmentation	0.0	-1.0	-1.0	-1.0
BRI3	unstable_segmentation	1.0	-1.0	1.0	1.0
BRK1	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
BRMS1	unstable_segmentation	0.0	1.0	1.0	0.0
BRPF3	unstable_segmentation	0.0	0.0	1.0	-1.0
BSCL2	unstable_segmentation	0.0	1.0	unstable_segmentation	0.0
BSG	unstable_segmentation	0.0	0.0	-1.0	0.0
BST1	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
BTBD2	unstable_segmentation	0.0	0.0	-1.0	0.0
BTBD7	unstable_segmentation	0.0	0.0	1.0	-1.0
BTD	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
BTG2	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
BUD31	unstable_segmentation	1.0	-1.0	1.0	1.0
C11orf24	unstable_segmentation	0.0	1.0	1.0	0.0
C11orf42	unstable_segmentation	0.0	-1.0	-1.0	0.0
C11orf68	unstable_segmentation	0.0	1.0	1.0	0.0
C11orf80	unstable_segmentation	0.0	1.0	1.0	0.0
C11orf86	unstable_segmentation	0.0	1.0	1.0	0.0
C11orf95	unstable_segmentation	0.0	1.0	1.0	0.0
C11orf98	unstable_segmentation	0.0	1.0	unstable_segmentation	0.0
C12orf56	unstable_segmentation	0.0	-1.0	-1.0	-1.0
C12orf66	unstable_segmentation	0.0	-1.0	-1.0	-1.0
C14orf177	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
C14orf180	unstable_segmentation	0.0	unstable_segmentation	-1.0	unstable_segmentation
C17orf50	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
C17orf75	unstable_segmentation	0.0	0.0	-1.0	0.0
C17orf78	unstable_segmentation	0.0	unstable_segmentation	unstable_segmentation	0.0
C18orf32	unstable_segmentation	0.0	-1.0	1.0	0.0
C18orf63	unstable_segmentation	0.0	-1.0	-1.0	0.0
C19orf25	unstable_segmentation	0.0	0.0	-1.0	0.0
C19orf44	unstable_segmentation	0.0	1.0	1.0	0.0
C19orf71	unstable_segmentation	0.0	0.0	-1.0	0.0
C1QL1	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
C1QTNF7	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
C1QTNF9	unstable_segmentation	0.0	unstable_segmentation	0.0	0.0
C1QTNF9B	unstable_segmentation	0.0	unstable_segmentation	0.0	0.0
C1orf54	unstable_segmentation	1.0	-1.0	0.0	1.0
C20orf85	unstable_segmentation	1.0	1.0	0.0	0.0
C2CD3	unstable_segmentation	0.0	0.0	-1.0	0.0
C2CD4C	unstable_segmentation	0.0	0.0	-1.0	0.0
C3orf20	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
C6orf62	unstable_segmentation	1.0	0.0	unstable_segmentation	-1.0
C7orf25	unstable_segmentation	1.0	-1.0	0.0	1.0
C7orf33	unstable_segmentation	1.0	unstable_segmentation	unstable_segmentation	1.0
C7orf61	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
C7orf77	unstable_segmentation	1.0	-1.0	1.0	1.0
C8orf37	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
C8orf86	unstable_segmentation	0.0	-1.0	-1.0	-1.0
C8orf88	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
C8orf89	unstable_segmentation	0.0	1.0	-1.0	-1.0
C9orf92	unstable_segmentation	-1.0	0.0	-1.0	0.0
CA1	unstable_segmentation	0.0	1.0	-1.0	-1.0
CA10	unstable_segmentation	0.0	0.0	-1.0	0.0
CA13	unstable_segmentation	0.0	1.0	-1.0	-1.0
CA14	unstable_segmentation	1.0	-1.0	0.0	1.0
CA2	unstable_segmentation	0.0	1.0	-1.0	-1.0
CA3	unstable_segmentation	0.0	1.0	-1.0	-1.0
CAAP1	unstable_segmentation	-1.0	0.0	-1.0	0.0
CABLES1	unstable_segmentation	0.0	0.0	1.0	0.0
CABLES2	unstable_segmentation	1.0	1.0	0.0	0.0
CABP4	unstable_segmentation	0.0	1.0	1.0	0.0
CACNA1G	unstable_segmentation	0.0	0.0	-1.0	0.0
CACTIN	unstable_segmentation	0.0	0.0	-1.0	0.0
CALB1	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CALCOCO2	unstable_segmentation	0.0	0.0	-1.0	0.0
CALCR	unstable_segmentation	1.0	-1.0	1.0	1.0
CALR3	unstable_segmentation	0.0	unstable_segmentation	1.0	0.0
CAMK1G	unstable_segmentation	1.0	unstable_segmentation	0.0	1.0
CAMSAP2	unstable_segmentation	1.0	0.0	unstable_segmentation	1.0
CAND2	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
CAPN1	unstable_segmentation	0.0	1.0	1.0	0.0
CAPN7	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
CAPZA2	unstable_segmentation	1.0	-1.0	unstable_segmentation	1.0
CARNS1	unstable_segmentation	0.0	1.0	1.0	0.0
CASC3	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CASD1	unstable_segmentation	1.0	-1.0	1.0	1.0
CATSPER1	unstable_segmentation	0.0	1.0	1.0	0.0
CATSPERB	unstable_segmentation	0.0	0.0	1.0	-1.0
CAV1	unstable_segmentation	1.0	-1.0	unstable_segmentation	1.0
CAV2	unstable_segmentation	1.0	-1.0	unstable_segmentation	1.0
CAV3	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CBLL1	unstable_segmentation	1.0	-1.0	1.0	1.0
CBS	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CBWD3	unstable_segmentation	1.0	0.0	0.0	unstable_segmentation
CBWD5	unstable_segmentation	1.0	0.0	unstable_segmentation	unstable_segmentation
CBX1	unstable_segmentation	0.0	0.0	-1.0	0.0
CC2D2A	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CCBE1	unstable_segmentation	0.0	-1.0	-1.0	0.0
CCDC127	unstable_segmentation	-1.0	2.0	2.0	-1.0
CCDC171	unstable_segmentation	-1.0	0.0	-1.0	0.0
CCDC174	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
CCDC25	unstable_segmentation	0.0	-1.0	-1.0	-1.0
CCDC71L	unstable_segmentation	1.0	-1.0	1.0	1.0
CCDC83	unstable_segmentation	0.0	0.0	-1.0	0.0
CCDC85B	unstable_segmentation	0.0	1.0	1.0	0.0
CCDC85C	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
CCDC86	unstable_segmentation	0.0	1.0	1.0	0.0
CCDC87	unstable_segmentation	0.0	1.0	1.0	0.0
CCDC88B	unstable_segmentation	0.0	1.0	1.0	0.0
CCDC89	unstable_segmentation	0.0	0.0	-1.0	0.0
CCDC90B	unstable_segmentation	0.0	0.0	-1.0	0.0
CCDC93	unstable_segmentation	0.0	0.0	-1.0	unstable_segmentation
CCK	unstable_segmentation	1.0	-1.0	0.0	-1.0
CCKBR	unstable_segmentation	0.0	-1.0	-1.0	0.0
CCL1	unstable_segmentation	0.0	0.0	-1.0	0.0
CCL11	unstable_segmentation	0.0	0.0	-1.0	0.0
CCL13	unstable_segmentation	0.0	0.0	-1.0	0.0
CCL14	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL15	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL16	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL18	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL2	unstable_segmentation	0.0	0.0	-1.0	0.0
CCL23	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL3	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL3L3	unstable_segmentation	0.0	unstable_segmentation	unstable_segmentation	0.0
CCL4	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL4L2	unstable_segmentation	0.0	unstable_segmentation	unstable_segmentation	0.0
CCL5	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCL7	unstable_segmentation	0.0	0.0	-1.0	0.0
CCL8	unstable_segmentation	0.0	0.0	-1.0	0.0
CCNB1IP1	unstable_segmentation	0.0	unstable_segmentation	1.0	0.0
CCNE2	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CCNK	unstable_segmentation	0.0	0.0	unstable_segmentation	-1.0
CCR4	unstable_segmentation	1.0	-1.0	0.0	-1.0
CCR6	unstable_segmentation	0.0	-1.0	unstable_segmentation	-1.0
CCR7	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CCR8	unstable_segmentation	1.0	-1.0	0.0	-1.0
CCS	unstable_segmentation	0.0	1.0	1.0	0.0
CCT6B	unstable_segmentation	0.0	0.0	-1.0	0.0
CD14	unstable_segmentation	-1.0	1.0	0.0	-1.0
CD248	unstable_segmentation	0.0	1.0	1.0	0.0
CD38	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CD5	unstable_segmentation	0.0	1.0	1.0	0.0
CD6	unstable_segmentation	0.0	1.0	1.0	0.0
CD8A	unstable_segmentation	0.0	0.0	1.0	0.0
CD8B	unstable_segmentation	0.0	0.0	1.0	0.0
CDC27	unstable_segmentation	0.0	0.0	-1.0	0.0
CDC34	unstable_segmentation	0.0	0.0	-1.0	0.0
CDC42BPB	unstable_segmentation	0.0	0.0	-1.0	-1.0
CDC42BPG	unstable_segmentation	0.0	1.0	1.0	0.0
CDC42EP2	unstable_segmentation	0.0	1.0	1.0	0.0
CDC42EP3	unstable_segmentation	0.0	0.0	unstable_segmentation	0.0
CDC6	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CDCA2	unstable_segmentation	0.0	-1.0	-1.0	-1.0
CDCA5	unstable_segmentation	0.0	1.0	1.0	0.0
CDH17	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CDH20	unstable_segmentation	0.0	-1.0	-1.0	0.0
CDH26	unstable_segmentation	1.0	1.0	0.0	0.0
CDH4	unstable_segmentation	1.0	1.0	0.0	0.0
CDHR3	unstable_segmentation	1.0	-1.0	1.0	1.0
CDHR5	unstable_segmentation	0.0	-1.0	-1.0	0.0
CDK5R1	unstable_segmentation	0.0	0.0	-1.0	0.0
CDK6	unstable_segmentation	1.0	-1.0	1.0	1.0
CDK8	unstable_segmentation	0.0	-1.0	0.0	0.0
CDKN2A	unstable_segmentation	-1.0	0.0	-1.0	0.0
CDKN2B	unstable_segmentation	-1.0	0.0	-1.0	0.0
CDX2	unstable_segmentation	0.0	-1.0	0.0	0.0
CEBPD	unstable_segmentation	0.0	1.0	-1.0	-1.0
CELF4	unstable_segmentation	0.0	-1.0	1.0	0.0
CELF5	unstable_segmentation	0.0	0.0	-1.0	0.0
CEMP1	unstable_segmentation	0.0	0.0	0.0	unstable_segmentation
CEND1	unstable_segmentation	0.0	-1.0	-1.0	0.0
CENPJ	unstable_segmentation	0.0	-1.0	0.0	0.0
CEP135	unstable_segmentation	1.0	unstable_segmentation	0.0	-1.0
CEP63	unstable_segmentation	1.0	unstable_segmentation	1.0	-1.0
CEP72	unstable_segmentation	-1.0	2.0	2.0	-1.0
CER1	unstable_segmentation	-1.0	0.0	1.0	0.0
CFD	unstable_segmentation	0.0	0.0	-1.0	0.0
CFL1	unstable_segmentation	0.0	1.0	1.0	0.0
CHAD	unstable_segmentation	0.0	0.0	-1.0	0.0
CHAF1A	unstable_segmentation	0.0	0.0	-1.0	0.0
CHCHD4	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
CHD1L	unstable_segmentation	1.0	-1.0	unstable_segmentation	unstable_segmentation
CHERP	unstable_segmentation	0.0	1.0	1.0	0.0
CHGA	unstable_segmentation	0.0	0.0	1.0	-1.0
CHI3L1	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
CHIT1	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
CHKA	unstable_segmentation	0.0	1.0	1.0	0.0
CHL1	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CHMP3	unstable_segmentation	0.0	0.0	1.0	0.0
CHMP4C	unstable_segmentation	0.0	1.0	-1.0	-1.0
CHODL	unstable_segmentation	0.0	-1.0	-1.0	0.0
CHRM1	unstable_segmentation	0.0	1.0	1.0	0.0
CHRM2	unstable_segmentation	2.0	-1.0	1.0	1.0
CHRNA2	unstable_segmentation	0.0	-1.0	-1.0	-1.0
CHRNA4	unstable_segmentation	1.0	1.0	0.0	0.0
CHRNA6	unstable_segmentation	0.0	1.0	unstable_segmentation	unstable_segmentation
CHRNB3	unstable_segmentation	0.0	1.0	unstable_segmentation	unstable_segmentation
CIAO1	unstable_segmentation	0.0	unstable_segmentation	1.0	unstable_segmentation
CIART	unstable_segmentation	1.0	-1.0	0.0	1.0
CIB3	unstable_segmentation	0.0	1.0	1.0	0.0
CINP	unstable_segmentation	0.0	0.0	-1.0	-1.0
CIRBP	unstable_segmentation	0.0	0.0	-1.0	0.0
CKB	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CLASP2	unstable_segmentation	1.0	-1.0	0.0	-1.0
CLCF1	unstable_segmentation	0.0	1.0	1.0	0.0
CLDN15	unstable_segmentation	1.0	0.0	1.0	1.0
CLMN	unstable_segmentation	0.0	0.0	1.0	-1.0
CLNK	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CLOCK	unstable_segmentation	1.0	unstable_segmentation	0.0	-1.0
CLPB	unstable_segmentation	0.0	0.0	-1.0	0.0
CLPX	unstable_segmentation	-1.0	-1.0	0.0	0.0
CLRN2	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CLU	unstable_segmentation	0.0	-1.0	-1.0	-1.0
CMTM6	unstable_segmentation	1.0	-1.0	0.0	-1.0
CMTM7	unstable_segmentation	1.0	-1.0	0.0	-1.0
CMTM8	unstable_segmentation	1.0	-1.0	0.0	-1.0
CNBD1	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CNDP1	unstable_segmentation	0.0	-1.0	-1.0	0.0
CNDP2	unstable_segmentation	0.0	-1.0	-1.0	0.0
CNGA4	unstable_segmentation	0.0	-1.0	-1.0	0.0
CNGB3	unstable_segmentation	0.0	1.0	-1.0	-1.0
CNIH2	unstable_segmentation	0.0	1.0	1.0	0.0
CNN2	unstable_segmentation	0.0	0.0	-1.0	0.0
CNOT10	unstable_segmentation	1.0	-1.0	0.0	-1.0
CNPY4	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
CNTLN	unstable_segmentation	-1.0	0.0	-1.0	0.0
CNTN2	unstable_segmentation	1.0	unstable_segmentation	0.0	1.0
CNTN4	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CNTN6	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CNTNAP2	unstable_segmentation	1.0	unstable_segmentation	unstable_segmentation	1.0
COA4	unstable_segmentation	0.0	0.0	-1.0	0.0
COG5	unstable_segmentation	1.0	-1.0	1.0	1.0
COL11A1	unstable_segmentation	-1.0	1.0	unstable_segmentation	1.0
COL11A2	unstable_segmentation	0.0	0.0	1.0	-1.0
COL1A1	unstable_segmentation	0.0	0.0	-1.0	0.0
COL1A2	unstable_segmentation	1.0	-1.0	1.0	1.0
COL20A1	unstable_segmentation	1.0	1.0	0.0	0.0
COL26A1	unstable_segmentation	1.0	0.0	1.0	1.0
COL4A2	unstable_segmentation	0.0	1.0	-1.0	0.0
COL6A2	unstable_segmentation	0.0	-1.0	0.0	0.0
COL9A3	unstable_segmentation	1.0	1.0	0.0	0.0
COLQ	unstable_segmentation	-1.0	unstable_segmentation	0.0	-1.0
COPRS	unstable_segmentation	0.0	0.0	-1.0	0.0
COPS6	unstable_segmentation	1.0	unstable_segmentation	1.0	1.0
CORO1B	unstable_segmentation	0.0	1.0	1.0	0.0
CORO6	unstable_segmentation	0.0	0.0	-1.0	0.0
COX11	unstable_segmentation	0.0	0.0	-1.0	0.0
COX5B	unstable_segmentation	0.0	unstable_segmentation	1.0	-1.0
COX6C	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
COX8A	unstable_segmentation	0.0	1.0	1.0	0.0
COX8C	unstable_segmentation	0.0	0.0	1.0	-1.0
CPAMD8	unstable_segmentation	0.0	1.0	1.0	0.0
CPD	unstable_segmentation	0.0	0.0	-1.0	0.0
CPEB2	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CPLX1	unstable_segmentation	-1.0	-1.0	unstable_segmentation	-1.0
CPLX4	unstable_segmentation	0.0	-1.0	-1.0	0.0
CPNE3	unstable_segmentation	0.0	1.0	-1.0	-1.0
CPNE7	unstable_segmentation	-1.0	1.0	unstable_segmentation	unstable_segmentation
CPPED1	unstable_segmentation	0.0	0.0	unstable_segmentation	unstable_segmentation
CPQ	unstable_segmentation	0.0	unstable_segmentation	-1.0	-1.0
CPSF2	unstable_segmentation	0.0	0.0	1.0	-1.0
CPSF4	unstable_segmentation	1.0	-1.0	1.0	1.0
CPSF7	unstable_segmentation	0.0	1.0	1.0	0.0
CPT1A	unstable_segmentation	0.0	1.0	1.0	0.0
CRBN	unstable_segmentation	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CREB3L3	unstable_segmentation	0.0	0.0	-1.0	0.0
CREBZF	unstable_segmentation	0.0	0.0	-1.0	0.0
CRHR1	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CRISPLD1	unstable_segmentation	0.0	1.0	-1.0	-1.0
CRLF3	unstable_segmentation	0.0	0.0	-1.0	0.0
CRTAP	unstable_segmentation	1.0	-1.0	0.0	-1.0
CRYAA	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
CRYBA1	unstable_segmentation	0.0	0.0	-1.0	0.0
CRYL1	unstable_segmentation	0.0	unstable_segmentation	0.0	unstable_segmentation
CSF3	unstable_segmentation	0.0	unstable_segmentation	-1.0	0.0
